"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","9789_5#22","9789_3#80","18456_1#43","18456_1#169","18456_1#10","17966_5#79","17966_5#77","17966_5#2","17966_5#19","17966_5#17","17870_8#184","17870_8#175","17870_8#168","17870_8#144","17870_8#142","17870_8#135","17870_8#123","17870_8#122","17870_8#104","17870_7#99","17870_7#80","17870_7#70","17870_7#54","17870_7#48","17870_7#43","17870_7#153","17870_7#139","17870_7#137","17870_7#136","17870_7#131","17870_7#128","17870_7#113","15531_4#31","15531_4#19","15531_4#18","15531_4#13","15531_2#27","15531_2#23","15378_4#69","15378_4#60","15378_4#43","15378_4#39","15378_4#34","15378_4#10","15378_3#91","15378_3#78","15378_3#70","15378_3#13","15378_2#66","15378_2#15","14936_6#83","14936_6#82","14936_6#78","14936_6#75","14936_6#67","14936_6#66","14936_6#63","14936_6#60","14936_6#53","14936_6#45","14936_6#44","14936_6#43","14936_6#42","14936_6#41","14936_6#40","14936_6#36","14936_6#34","14936_5#48","14936_5#47","12378_2#89","12290_3#44","12290_3#36","12290_3#29"
"group_8456","","Lj965 prophage protein",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","1","","","","","","","","","","1","","","","","","","","","1","","","","","","1","","","","","",""
"group_384","","fusion of IS1381 orf A and B",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"group_504","pblB","PblB",7,"","","","","","","",1,1,1,"","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","1","","1","","","","","","1","","","","","",""
"group_914","","IS630-Spn1 transposase Orf1",7,"","","","","","","",1,1,1,"","","","1","","","1","","","","","","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","1","","","","","","","","","","","","",""
"group_586","phpA","streptococcal histidine triad protein PhpA",7,"","","","","","","",1,1,1,"1","1","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","",""
"yihX","","hydrolase",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"potA_2","","ferric cations import ATP-binding protein FbpC",7,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"group_11963","","membrane protein",7,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","1","","1","","","","1","","","1","","","","","","","","","","","","","","","","","","","","","","1"
"group_8545","","recombination regulator RecX",7,"","","","","","","",1,1,1,"","","1","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","1","1","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"group_7587","","chorismate mutase/prephenate dehydratase",7,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","","","","","1","","","","","","","","","1","","","","","","","","1","","","","","","","","","","","","","","",""
"group_13408","","hypothetical protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","","","","","1",""
"group_9809","","phage protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","1","","",""
"group_14194","","conserved hypothetical protein-phage associated",6,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","1","1","","","","","1","","","","","",""
"group_18588","","hypothetical protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_1688","","IS1202 transposase",6,"","","","","","","",1,1,1,"","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","","","1","","","","","","1","","","","","","",""
"group_27032","","IS630-Spn1 transposase Orf1",6,"","","","","","","",1,1,1,"","","","","","1","","","","","","","","1","","","1","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_12473","niaR","transcriptional regulator",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_17900","","hypothetical protein",6,"","","","","","","Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","1","","","","","","","",""
"group_5819","","hypothetical protein",6,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_2090","","competence-specific global transcription modulator",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","1","","","","","","1","1","","","","","","","","","","","","","1","","","","","","","","","","","",""
"group_13617","","phage membrane protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","","1","1","","","","","","","",""
"group_18539","","phage protein RecT family",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","1","","",""
"group_3789","","hypothetical protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"group_6198","","phage terminase large subunit",6,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_3070","","putative holin 1",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","","","","","1","","","1","1","1","","","","","","","",""
"group_12377","","phage terminase small subunit",6,"","","","","","","",1,1,1,"","","","","","","","1","","1","","","","","","","","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_15792","","phage protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","1","","1","1","1","1","","","","","","","",""
"group_11654","immR","cI repressor",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","1","","","","","",""
"group_945","xerD_1","IS630-Spn1 transposase Orf2",6,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","1","","","","","","","1","","","","","","","","","","","1","","","","","","","","","",""
"group_3166","","bacteriocin-associated integral membrane protein",6,"","","","","","","",1,1,1,"","","","","","","","","1","","","","","","","","","","1","","","","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","",""
"group_471","IS1381-truncation","mobile genetic element",6,"","","","","","","",1,1,1,"","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","1","","","1","","","","","","","","","","","","","",""
"group_4081","mutX_1","MutT/nudix family protein",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","","","","",""
"group_10155","potH","binding-protein-dependent transport systems inner membrane component",6,"","","","","","","",1,1,1,"","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","1","","","1","","","","","","","1","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","",""
"argR1","","arginine repressor",6,"","","","","","","",1,1,1,"","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","1","1","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"group_3164","","bacteriocin-associated integral membrane protein",6,"","","","","","","",1,1,1,"1","","","1","","","","","","1","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"group_2027","nanA_2","protein LacX plasmid",6,"","","","","","","",1,1,1,"","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","1","","","","","1","","","1","","","","","","",""
